index_file_name,reporting_entity_name,reporting_entity_type,plan_id,plan_id_type,plan_name,plan_market_type,in_network_files_description,in_network_files_location,allowed_amount_file_description,allowed_amount_file_location,last_updated_on,ProductName,CustomerName
2024-05-01_ADDTAD-PARTNERS-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,271928755,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T09:54:22.836+0000,POS,ADDTAD-PARTNERS-INC
2024-05-01_3G-CONSTRUCTION-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,770531572,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:14:47.139+0000,POS,3G-CONSTRUCTION-INC
2024-05-01_ABLE-CITY-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,752468692,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:43:27.873+0000,POS,ABLE-CITY-LLC
2024-05-01_4E-Acquisitions-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,752657466,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:18:08.738+0000,POS,4E-Acquisitions-LLC
2024-05-01_A-AND-B-FILLING-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,581727638,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:25:11.088+0000,POS,A-AND-B-FILLING-INC
2024-05-01_ADVANCED-ELECTRIC-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,841332211,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T09:54:59.341+0000,EPO,ADVANCED-ELECTRIC-INC
2024-05-01_5H-CUSTOM-MEATS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,201944805,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:20:22.462+0000,POS,5H-CUSTOM-MEATS-LLC
2024-05-01_5H-CUSTOM-MEATS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,201944805,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:20:22.462+0000,POS,5H-CUSTOM-MEATS-LLC
2024-05-01_5280-S-SERVICES-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,860964487,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:20:00.308+0000,POS,5280-S-SERVICES-LLC
2024-05-01_121-Media-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,841658138,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:06:19.570+0000,POS,121-Media-LLC
2024-05-01_AAA-SIGNS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,271382595,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:37:27.533+0000,POS,AAA-SIGNS-LLC
2024-05-01_ABRAMS-PHARMACY-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,810767045,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:45:13.591+0000,POS,ABRAMS-PHARMACY-INC
2024-05-01_ACCOUNTFULLY-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,752136846,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:51:57.096+0000,POS,ACCOUNTFULLY-LLC
2024-05-01_ACHIEVING-YOUR-BEST_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,823116088,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:56:31.415+0000,POS,ACHIEVING-YOUR-BEST
2024-05-01_ACCOUNTFULLY-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,752136846,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:51:57.096+0000,POS,ACCOUNTFULLY-LLC
2024-05-01_5H-CUSTOM-MEATS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,201944805,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:20:22.462+0000,POS,5H-CUSTOM-MEATS-LLC
2024-05-01_3G-CONSTRUCTION-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,770531572,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:14:47.139+0000,POS,3G-CONSTRUCTION-INC
2024-05-01_AAA-SIGNS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,331170718,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:37:27.533+0000,POS,AAA-SIGNS-LLC
2024-05-01_4E-Acquisitions-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,752657466,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:18:08.738+0000,POS,4E-Acquisitions-LLC
2024-05-01_ACCOUNTFULLY-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,752136846,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:51:57.096+0000,POS,ACCOUNTFULLY-LLC
2024-05-01_3HB-INVESTMENTS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,621568001,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:15:21.504+0000,POS,3HB-INVESTMENTS-LLC
2024-05-01_A-ALL-APPLIANCE-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,570742729,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:24:34.732+0000,POS,A-ALL-APPLIANCE-INC
2024-05-01_A-AND-B-FILLING-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,581727638,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:25:11.088+0000,POS,A-AND-B-FILLING-INC
2024-05-01_ABSOLUTELY-DRY-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,351943251,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:46:18.430+0000,EPO,ABSOLUTELY-DRY-LLC
2024-05-01_ADVANCED-ELECTRIC-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,841332211,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-EPO_561_in-network-rates.json.gz,,,2024-05-19T09:54:59.341+0000,EPO,ADVANCED-ELECTRIC-INC
2024-05-01_2-HOUNDS-DESIGN-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,810984384,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:08:49.602+0000,POS,2-HOUNDS-DESIGN-INC
2024-05-01_2-HOUNDS-DESIGN-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,810984384,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:08:49.602+0000,POS,2-HOUNDS-DESIGN-INC
2024-05-01_31000-FT-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,161767047,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-EPO_561_in-network-rates.json.gz,,,2024-05-19T08:12:55.523+0000,EPO,31000-FT-LLC
2024-05-01_5280-S-SERVICES-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,860964487,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:20:00.308+0000,POS,5280-S-SERVICES-LLC
2024-05-01_AAA-SIGNS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,465399743,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:37:27.533+0000,POS,AAA-SIGNS-LLC
2024-05-01_A-PLUS-PLUMBING-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,364409779,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:31:23.988+0000,POS,A-PLUS-PLUMBING-INC
2024-05-01_ADDTAD-PARTNERS-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,271928755,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T09:54:22.836+0000,POS,ADDTAD-PARTNERS-INC
2024-05-01_31000-FT-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,455254116,EIN,UHC-EPO-Gated-INN-Only---ASO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Navigate-EPO_636_in-network-rates.json.gz,,,2024-05-19T08:12:55.523+0000,EPO,31000-FT-LLC
2024-05-01_121-Media-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,840959360,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:06:19.570+0000,POS,121-Media-LLC
2024-05-01_ACCENT-COATINGS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,473595386,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:50:12.201+0000,POS,ACCENT-COATINGS-LLC
2024-05-01_121-Media-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,840959360,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:06:19.570+0000,POS,121-Media-LLC
2024-05-01_ABACO-OPERATING-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,743022709,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:39:53.319+0000,POS,ABACO-OPERATING-LLC
2024-05-01_A-PLUS-PLUMBING-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,364409779,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:31:23.988+0000,POS,A-PLUS-PLUMBING-INC
2024-05-01_ACHIEVING-YOUR-BEST_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,823116088,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:56:31.415+0000,POS,ACHIEVING-YOUR-BEST
2024-05-01_ABSOLUTELY-DRY-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,351943251,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:46:18.430+0000,EPO,ABSOLUTELY-DRY-LLC
2024-05-01_ACCOUNTFULLY-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,752136846,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:51:57.096+0000,POS,ACCOUNTFULLY-LLC
2024-05-01_AAA-SIGNS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,271382595,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:37:27.533+0000,POS,AAA-SIGNS-LLC
2024-05-01_ABRAMS-PHARMACY-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,810767045,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:45:13.591+0000,POS,ABRAMS-PHARMACY-INC
2024-05-01_A-ALL-APPLIANCE-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,570742729,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:24:34.732+0000,POS,A-ALL-APPLIANCE-INC
2024-05-01_ABSOLUTELY-DRY-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,351943251,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Core-EPO_578_in-network-rates.json.gz,,,2024-05-19T08:46:18.430+0000,EPO,ABSOLUTELY-DRY-LLC
2024-05-01_15-Yards-Holding-Co_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,371364923,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:06:56.631+0000,POS,15-Yards-Holding-Co
2024-05-01_ADAMS-AUTO-PARTSINC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,852081308,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T09:49:23.263+0000,POS,ADAMS-AUTO-PARTSINC
2024-05-01_ABOUT-PLUMBING-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,582654588,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Core-POS_579_in-network-rates.json.gz,,,2024-05-19T08:44:19.972+0000,POS,ABOUT-PLUMBING-INC
2024-05-01_31000-FT-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,161767047,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:12:55.523+0000,EPO,31000-FT-LLC
2024-05-01_417-MOTORSPORTS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,473595386,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:17:22.878+0000,POS,417-MOTORSPORTS-LLC
2024-05-01_31000-FT-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,161767047,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:12:55.523+0000,EPO,31000-FT-LLC
2024-05-01_4-Point-Capital-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,391563149,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:16:40.682+0000,POS,4-Point-Capital-LLC
2024-05-01_ABLE-CITY-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,752468692,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:43:27.873+0000,POS,ABLE-CITY-LLC
2024-05-01_A-AND-B-FILLING-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,581727638,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:25:11.088+0000,POS,A-AND-B-FILLING-INC
2024-05-01_ADVANCED-ELECTRIC-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,841332211,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T09:54:59.341+0000,EPO,ADVANCED-ELECTRIC-INC
2024-05-01_2L-CONSTRUCTION-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,391927620,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:11:44.395+0000,POS,2L-CONSTRUCTION-LLC
2024-05-01_ACHIEVING-YOUR-BEST_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,823116088,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:56:31.415+0000,POS,ACHIEVING-YOUR-BEST
2024-05-01_ADAMS-AUTO-PARTSINC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,852081308,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T09:49:23.263+0000,POS,ADAMS-AUTO-PARTSINC
2024-05-01_A-WILBERTS-SONS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,463055220,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:33:14.694+0000,POS,A-WILBERTS-SONS-LLC
2024-05-01_121-Media-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,261760794,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:06:19.570+0000,POS,121-Media-LLC
2024-05-01_ADDTAD-PARTNERS-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,271928755,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T09:54:22.836+0000,POS,ADDTAD-PARTNERS-INC
2024-05-01_4-Point-Capital-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,391563149,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:16:40.682+0000,POS,4-Point-Capital-LLC
